scenario_id,scenario_display_id,scenario_name,boundary_height,boundary_type,old_subsidy_rin,new_subsidy_rin,required_price_multiplier,required_price_growth_pct,interpretation,evidence_class
S4,S4,Idealized 113/114 cap-derived geometric schedule,840000,activation,6.25000000,6.19517543,1.00884956,0.88495589,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,1050000,scheduled subsidy boundary,6.19517543,6.14083178,1.00884956,0.88495585,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,1260000,scheduled subsidy boundary,6.14083178,6.08696483,1.00884956,0.88495583,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,1470000,scheduled subsidy boundary,6.08696483,6.03357040,1.00884956,0.88495578,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,1680000,scheduled subsidy boundary,6.03357040,5.98064434,1.00884956,0.88495582,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,1890000,scheduled subsidy boundary,5.98064434,5.92818254,1.00884956,0.88495588,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,2100000,scheduled subsidy boundary,5.92818254,5.87618093,1.00884956,0.88495590,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,2310000,scheduled subsidy boundary,5.87618093,5.82463548,1.00884956,0.88495581,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,2520000,scheduled subsidy boundary,5.82463548,5.77354218,1.00884956,0.88495586,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,2730000,scheduled subsidy boundary,5.77354218,5.72289707,1.00884956,0.88495581,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,2940000,scheduled subsidy boundary,5.72289707,5.67269621,1.00884956,0.88495590,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,3150000,scheduled subsidy boundary,5.67269621,5.62293571,1.00884956,0.88495588,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,3360000,scheduled subsidy boundary,5.62293571,5.57361171,1.00884956,0.88495580,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,3570000,scheduled subsidy boundary,5.57361171,5.52472037,1.00884956,0.88495592,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,3780000,scheduled subsidy boundary,5.52472037,5.47625791,1.00884956,0.88495576,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,3990000,scheduled subsidy boundary,5.47625791,5.42822055,1.00884956,0.88495594,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,4200000,scheduled subsidy boundary,5.42822055,5.38060458,1.00884956,0.88495576,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,4410000,scheduled subsidy boundary,5.38060458,5.33340629,1.00884956,0.88495583,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,4620000,scheduled subsidy boundary,5.33340629,5.28662202,1.00884956,0.88495583,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,4830000,scheduled subsidy boundary,5.28662202,5.24024814,1.00884956,0.88495580,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,5040000,scheduled subsidy boundary,5.24024814,5.19428105,1.00884956,0.88495577,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,5250000,scheduled subsidy boundary,5.19428105,5.14871718,1.00884956,0.88495577,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,5460000,scheduled subsidy boundary,5.14871718,5.10355299,1.00884956,0.88495584,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,5670000,scheduled subsidy boundary,5.10355299,5.05878498,1.00884956,0.88495578,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,5880000,scheduled subsidy boundary,5.05878498,5.01440967,1.00884956,0.88495582,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,6090000,scheduled subsidy boundary,5.01440967,4.97042362,1.00884956,0.88495576,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,6300000,scheduled subsidy boundary,4.97042362,4.92682341,1.00884956,0.88495581,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,6510000,scheduled subsidy boundary,4.92682341,4.88360566,1.00884956,0.88495577,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,6720000,scheduled subsidy boundary,4.88360566,4.84076701,1.00884956,0.88495583,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,6930000,scheduled subsidy boundary,4.84076701,4.79830414,1.00884956,0.88495578,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,7140000,scheduled subsidy boundary,4.79830414,4.75621375,1.00884956,0.88495581,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,7350000,scheduled subsidy boundary,4.75621375,4.71449257,1.00884956,0.88495590,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,7560000,scheduled subsidy boundary,4.71449257,4.67313737,1.00884956,0.88495580,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,7770000,scheduled subsidy boundary,4.67313737,4.63214493,1.00884956,0.88495590,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,7980000,scheduled subsidy boundary,4.63214493,4.59151207,1.00884956,0.88495597,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,8190000,scheduled subsidy boundary,4.59151207,4.55123564,1.00884956,0.88495594,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,8400000,scheduled subsidy boundary,4.55123564,4.51131252,1.00884956,0.88495576,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,8610000,scheduled subsidy boundary,4.51131252,4.47173960,1.00884956,0.88495582,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,8820000,scheduled subsidy boundary,4.47173960,4.43251381,1.00884956,0.88495584,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,9030000,scheduled subsidy boundary,4.43251381,4.39363210,1.00884956,0.88495598,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,9240000,scheduled subsidy boundary,4.39363210,4.35509146,1.00884956,0.88495593,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,9450000,scheduled subsidy boundary,4.35509146,4.31688890,1.00884956,0.88495583,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,9660000,scheduled subsidy boundary,4.31688890,4.27902145,1.00884956,0.88495583,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,9870000,scheduled subsidy boundary,4.27902145,4.24148617,1.00884956,0.88495585,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,10080000,scheduled subsidy boundary,4.24148617,4.20428015,1.00884956,0.88495578,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,10290000,scheduled subsidy boundary,4.20428015,4.16740049,1.00884956,0.88495598,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,10500000,scheduled subsidy boundary,4.16740049,4.13084434,1.00884956,0.88495588,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,10710000,scheduled subsidy boundary,4.13084434,4.09460886,1.00884956,0.88495583,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,10920000,scheduled subsidy boundary,4.09460886,4.05869123,1.00884956,0.88495596,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,11130000,scheduled subsidy boundary,4.05869123,4.02308867,1.00884956,0.88495589,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,11340000,scheduled subsidy boundary,4.02308867,3.98779841,1.00884956,0.88495597,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,11550000,scheduled subsidy boundary,3.98779841,3.95281772,1.00884956,0.88495581,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,11760000,scheduled subsidy boundary,3.95281772,3.91814388,1.00884956,0.88495576,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,11970000,scheduled subsidy boundary,3.91814388,3.88377419,1.00884956,0.88495593,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,12180000,scheduled subsidy boundary,3.88377419,3.84970599,1.00884956,0.88495589,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,12390000,scheduled subsidy boundary,3.84970599,3.81593663,1.00884956,0.88495600,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,12600000,scheduled subsidy boundary,3.81593663,3.78246350,1.00884956,0.88495580,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,12810000,scheduled subsidy boundary,3.78246350,3.74928399,1.00884956,0.88495590,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,13020000,scheduled subsidy boundary,3.74928399,3.71639553,1.00884956,0.88495586,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,13230000,scheduled subsidy boundary,3.71639553,3.68379556,1.00884956,0.88495600,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,13440000,scheduled subsidy boundary,3.68379556,3.65148156,1.00884956,0.88495586,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,13650000,scheduled subsidy boundary,3.65148156,3.61945102,1.00884956,0.88495575,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,13860000,scheduled subsidy boundary,3.61945102,3.58770144,1.00884956,0.88495602,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,14070000,scheduled subsidy boundary,3.58770144,3.55623037,1.00884956,0.88495589,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,14280000,scheduled subsidy boundary,3.55623037,3.52503536,1.00884956,0.88495595,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,14490000,scheduled subsidy boundary,3.52503536,3.49411399,1.00884956,0.88495596,price-only compensation; fees and miner costs held constant,consensus-deterministic
