scenario_id,scenario_display_id,boundary_height,subsidy_before_rin,subsidy_after_rin,required_additional_fee_base_units_per_block,required_additional_fee_rin_per_block,interpretation
S1,S1,45570000,0.00011235,0.00010673,562,0.00000562,fee increase needed to hold nominal RIN/block revenue unchanged
S1,S1,45780000,0.00010673,0.00010139,534,0.00000534,fee increase needed to hold nominal RIN/block revenue unchanged
S1,S1,45990000,0.00010139,0.00009632,507,0.00000507,fee increase needed to hold nominal RIN/block revenue unchanged
S1,S1,46200000,0.00009632,0.00009150,482,0.00000482,fee increase needed to hold nominal RIN/block revenue unchanged
S1,S1,46410000,0.00009150,0.00008692,458,0.00000458,fee increase needed to hold nominal RIN/block revenue unchanged
S1,S1,46620000,0.00008692,0.00008257,435,0.00000435,fee increase needed to hold nominal RIN/block revenue unchanged
S1,S1,46830000,0.00008257,0.00007844,413,0.00000413,fee increase needed to hold nominal RIN/block revenue unchanged
S1,S1,47040000,0.00007844,0.00007451,393,0.00000393,fee increase needed to hold nominal RIN/block revenue unchanged
S1,S1,47250000,0.00007451,0.00007078,373,0.00000373,fee increase needed to hold nominal RIN/block revenue unchanged
S1,S1,47460000,0.00007078,0.00006724,354,0.00000354,fee increase needed to hold nominal RIN/block revenue unchanged
S1,S1,47670000,0.00006724,0.00006387,337,0.00000337,fee increase needed to hold nominal RIN/block revenue unchanged
S1,S1,47880000,0.00006387,0.00006067,320,0.00000320,fee increase needed to hold nominal RIN/block revenue unchanged
S1,S1,48090000,0.00006067,0.00005763,304,0.00000304,fee increase needed to hold nominal RIN/block revenue unchanged
S1,S1,48300000,0.00005763,0.00005474,289,0.00000289,fee increase needed to hold nominal RIN/block revenue unchanged
S1,S1,48510000,0.00005474,0.00005200,274,0.00000274,fee increase needed to hold nominal RIN/block revenue unchanged
S1,S1,48720000,0.00005200,0.00004940,260,0.00000260,fee increase needed to hold nominal RIN/block revenue unchanged
S1,S1,48930000,0.00004940,0.00004693,247,0.00000247,fee increase needed to hold nominal RIN/block revenue unchanged
S1,S1,49140000,0.00004693,0.00004458,235,0.00000235,fee increase needed to hold nominal RIN/block revenue unchanged
S1,S1,49350000,0.00004458,0.00004235,223,0.00000223,fee increase needed to hold nominal RIN/block revenue unchanged
S1,S1,49560000,0.00004235,0.00004023,212,0.00000212,fee increase needed to hold nominal RIN/block revenue unchanged
S1,S1,49770000,0.00004023,0.00003821,202,0.00000202,fee increase needed to hold nominal RIN/block revenue unchanged
S1,S1,49980000,0.00003821,0.00003629,192,0.00000192,fee increase needed to hold nominal RIN/block revenue unchanged
S1,S1,50190000,0.00003629,0.00003447,182,0.00000182,fee increase needed to hold nominal RIN/block revenue unchanged
S1,S1,50400000,0.00003447,0.00003274,173,0.00000173,fee increase needed to hold nominal RIN/block revenue unchanged
S1,S1,50610000,0.00003274,0.00003110,164,0.00000164,fee increase needed to hold nominal RIN/block revenue unchanged
S1,S1,50820000,0.00003110,0.00002954,156,0.00000156,fee increase needed to hold nominal RIN/block revenue unchanged
S1,S1,51030000,0.00002954,0.00002806,148,0.00000148,fee increase needed to hold nominal RIN/block revenue unchanged
S1,S1,51240000,0.00002806,0.00002665,141,0.00000141,fee increase needed to hold nominal RIN/block revenue unchanged
S1,S1,51450000,0.00002665,0.00002531,134,0.00000134,fee increase needed to hold nominal RIN/block revenue unchanged
S1,S1,51660000,0.00002531,0.00002404,127,0.00000127,fee increase needed to hold nominal RIN/block revenue unchanged
S1,S1,51870000,0.00002404,0.00002283,121,0.00000121,fee increase needed to hold nominal RIN/block revenue unchanged
S1,S1,52080000,0.00002283,0.00002168,115,0.00000115,fee increase needed to hold nominal RIN/block revenue unchanged
S1,S1,52290000,0.00002168,0.00002059,109,0.00000109,fee increase needed to hold nominal RIN/block revenue unchanged
S1,S1,52500000,0.00002059,0.00001956,103,0.00000103,fee increase needed to hold nominal RIN/block revenue unchanged
S1,S1,52710000,0.00001956,0.00001858,98,0.00000098,fee increase needed to hold nominal RIN/block revenue unchanged
S1,S1,52920000,0.00001858,0.00001765,93,0.00000093,fee increase needed to hold nominal RIN/block revenue unchanged
S1,S1,53130000,0.00001765,0.00001676,89,0.00000089,fee increase needed to hold nominal RIN/block revenue unchanged
S1,S1,53340000,0.00001676,0.00001592,84,0.00000084,fee increase needed to hold nominal RIN/block revenue unchanged
S1,S1,53550000,0.00001592,0.00001512,80,0.00000080,fee increase needed to hold nominal RIN/block revenue unchanged
S1,S1,53760000,0.00001512,0.00001436,76,0.00000076,fee increase needed to hold nominal RIN/block revenue unchanged
S1,S1,53970000,0.00001436,0.00001364,72,0.00000072,fee increase needed to hold nominal RIN/block revenue unchanged
S1,S1,54180000,0.00001364,0.00001295,69,0.00000069,fee increase needed to hold nominal RIN/block revenue unchanged
S1,S1,54390000,0.00001295,0.00001230,65,0.00000065,fee increase needed to hold nominal RIN/block revenue unchanged
S1,S1,54600000,0.00001230,0.00001168,62,0.00000062,fee increase needed to hold nominal RIN/block revenue unchanged
S1,S1,54810000,0.00001168,0.00001109,59,0.00000059,fee increase needed to hold nominal RIN/block revenue unchanged
S1,S1,55020000,0.00001109,0.00001053,56,0.00000056,fee increase needed to hold nominal RIN/block revenue unchanged
S1,S1,55230000,0.00001053,0.00001000,53,0.00000053,fee increase needed to hold nominal RIN/block revenue unchanged
S1,S1,55440000,0.00001000,0.00000950,50,0.00000050,fee increase needed to hold nominal RIN/block revenue unchanged
S1,S1,55650000,0.00000950,0.00000902,48,0.00000048,fee increase needed to hold nominal RIN/block revenue unchanged
S1,S1,55860000,0.00000902,0.00000856,46,0.00000046,fee increase needed to hold nominal RIN/block revenue unchanged
S1,S1,56070000,0.00000856,0.00000813,43,0.00000043,fee increase needed to hold nominal RIN/block revenue unchanged
S1,S1,56280000,0.00000813,0.00000772,41,0.00000041,fee increase needed to hold nominal RIN/block revenue unchanged
S1,S1,56490000,0.00000772,0.00000733,39,0.00000039,fee increase needed to hold nominal RIN/block revenue unchanged
S1,S1,56700000,0.00000733,0.00000696,37,0.00000037,fee increase needed to hold nominal RIN/block revenue unchanged
S1,S1,56910000,0.00000696,0.00000661,35,0.00000035,fee increase needed to hold nominal RIN/block revenue unchanged
S1,S1,57120000,0.00000661,0.00000627,34,0.00000034,fee increase needed to hold nominal RIN/block revenue unchanged
S1,S1,57330000,0.00000627,0.00000595,32,0.00000032,fee increase needed to hold nominal RIN/block revenue unchanged
S1,S1,57540000,0.00000595,0.00000565,30,0.00000030,fee increase needed to hold nominal RIN/block revenue unchanged
S1,S1,57750000,0.00000565,0.00000536,29,0.00000029,fee increase needed to hold nominal RIN/block revenue unchanged
S1,S1,57960000,0.00000536,0.00000509,27,0.00000027,fee increase needed to hold nominal RIN/block revenue unchanged
S1,S1,58170000,0.00000509,0.00000483,26,0.00000026,fee increase needed to hold nominal RIN/block revenue unchanged
S1,S1,58380000,0.00000483,0.00000458,25,0.00000025,fee increase needed to hold nominal RIN/block revenue unchanged
S1,S1,58590000,0.00000458,0.00000435,23,0.00000023,fee increase needed to hold nominal RIN/block revenue unchanged
S1,S1,58800000,0.00000435,0.00000413,22,0.00000022,fee increase needed to hold nominal RIN/block revenue unchanged
S1,S1,59010000,0.00000413,0.00000392,21,0.00000021,fee increase needed to hold nominal RIN/block revenue unchanged
S1,S1,59220000,0.00000392,0.00000372,20,0.00000020,fee increase needed to hold nominal RIN/block revenue unchanged
S1,S1,59430000,0.00000372,0.00000353,19,0.00000019,fee increase needed to hold nominal RIN/block revenue unchanged
S1,S1,59640000,0.00000353,0.00000335,18,0.00000018,fee increase needed to hold nominal RIN/block revenue unchanged
S1,S1,59850000,0.00000335,0.00000318,17,0.00000017,fee increase needed to hold nominal RIN/block revenue unchanged
S1,S1,60060000,0.00000318,0.00000302,16,0.00000016,fee increase needed to hold nominal RIN/block revenue unchanged
S1,S1,60270000,0.00000302,0.00000286,16,0.00000016,fee increase needed to hold nominal RIN/block revenue unchanged
S1,S1,60480000,0.00000286,0.00000271,15,0.00000015,fee increase needed to hold nominal RIN/block revenue unchanged
S1,S1,60690000,0.00000271,0.00000257,14,0.00000014,fee increase needed to hold nominal RIN/block revenue unchanged
S1,S1,60900000,0.00000257,0.00000244,13,0.00000013,fee increase needed to hold nominal RIN/block revenue unchanged
S1,S1,61110000,0.00000244,0.00000231,13,0.00000013,fee increase needed to hold nominal RIN/block revenue unchanged
S1,S1,61320000,0.00000231,0.00000219,12,0.00000012,fee increase needed to hold nominal RIN/block revenue unchanged
S1,S1,61530000,0.00000219,0.00000208,11,0.00000011,fee increase needed to hold nominal RIN/block revenue unchanged
S1,S1,61740000,0.00000208,0.00000197,11,0.00000011,fee increase needed to hold nominal RIN/block revenue unchanged
S1,S1,61950000,0.00000197,0.00000187,10,0.00000010,fee increase needed to hold nominal RIN/block revenue unchanged
S1,S1,62160000,0.00000187,0.00000177,10,0.00000010,fee increase needed to hold nominal RIN/block revenue unchanged
S1,S1,62370000,0.00000177,0.00000168,9,0.00000009,fee increase needed to hold nominal RIN/block revenue unchanged
S1,S1,62580000,0.00000168,0.00000159,9,0.00000009,fee increase needed to hold nominal RIN/block revenue unchanged
S1,S1,62790000,0.00000159,0.00000151,8,0.00000008,fee increase needed to hold nominal RIN/block revenue unchanged
S1,S1,63000000,0.00000151,0.00000143,8,0.00000008,fee increase needed to hold nominal RIN/block revenue unchanged
S1,S1,63210000,0.00000143,0.00000135,8,0.00000008,fee increase needed to hold nominal RIN/block revenue unchanged
S1,S1,63420000,0.00000135,0.00000128,7,0.00000007,fee increase needed to hold nominal RIN/block revenue unchanged
S1,S1,63630000,0.00000128,0.00000121,7,0.00000007,fee increase needed to hold nominal RIN/block revenue unchanged
S1,S1,63840000,0.00000121,0.00000114,7,0.00000007,fee increase needed to hold nominal RIN/block revenue unchanged
S1,S1,64050000,0.00000114,0.00000108,6,0.00000006,fee increase needed to hold nominal RIN/block revenue unchanged
S1,S1,64260000,0.00000108,0.00000102,6,0.00000006,fee increase needed to hold nominal RIN/block revenue unchanged
S1,S1,64470000,0.00000102,0.00000096,6,0.00000006,fee increase needed to hold nominal RIN/block revenue unchanged
S1,S1,64680000,0.00000096,0.00000091,5,0.00000005,fee increase needed to hold nominal RIN/block revenue unchanged
S1,S1,64890000,0.00000091,0.00000086,5,0.00000005,fee increase needed to hold nominal RIN/block revenue unchanged
S1,S1,65100000,0.00000086,0.00000081,5,0.00000005,fee increase needed to hold nominal RIN/block revenue unchanged
S1,S1,65310000,0.00000081,0.00000076,5,0.00000005,fee increase needed to hold nominal RIN/block revenue unchanged
S1,S1,65520000,0.00000076,0.00000072,4,0.00000004,fee increase needed to hold nominal RIN/block revenue unchanged
S1,S1,65730000,0.00000072,0.00000068,4,0.00000004,fee increase needed to hold nominal RIN/block revenue unchanged
S1,S1,65940000,0.00000068,0.00000064,4,0.00000004,fee increase needed to hold nominal RIN/block revenue unchanged
S1,S1,66150000,0.00000064,0.00000060,4,0.00000004,fee increase needed to hold nominal RIN/block revenue unchanged
S1,S1,66360000,0.00000060,0.00000057,3,0.00000003,fee increase needed to hold nominal RIN/block revenue unchanged
S1,S1,66570000,0.00000057,0.00000054,3,0.00000003,fee increase needed to hold nominal RIN/block revenue unchanged
S1,S1,66780000,0.00000054,0.00000051,3,0.00000003,fee increase needed to hold nominal RIN/block revenue unchanged
S1,S1,66990000,0.00000051,0.00000048,3,0.00000003,fee increase needed to hold nominal RIN/block revenue unchanged
S1,S1,67200000,0.00000048,0.00000045,3,0.00000003,fee increase needed to hold nominal RIN/block revenue unchanged
S1,S1,67410000,0.00000045,0.00000042,3,0.00000003,fee increase needed to hold nominal RIN/block revenue unchanged
S1,S1,67620000,0.00000042,0.00000039,3,0.00000003,fee increase needed to hold nominal RIN/block revenue unchanged
S1,S1,67830000,0.00000039,0.00000037,2,0.00000002,fee increase needed to hold nominal RIN/block revenue unchanged
S1,S1,68040000,0.00000037,0.00000035,2,0.00000002,fee increase needed to hold nominal RIN/block revenue unchanged
S1,S1,68250000,0.00000035,0.00000033,2,0.00000002,fee increase needed to hold nominal RIN/block revenue unchanged
S1,S1,68460000,0.00000033,0.00000031,2,0.00000002,fee increase needed to hold nominal RIN/block revenue unchanged
S1,S1,68670000,0.00000031,0.00000029,2,0.00000002,fee increase needed to hold nominal RIN/block revenue unchanged
S1,S1,68880000,0.00000029,0.00000027,2,0.00000002,fee increase needed to hold nominal RIN/block revenue unchanged
S1,S1,69090000,0.00000027,0.00000025,2,0.00000002,fee increase needed to hold nominal RIN/block revenue unchanged
S1,S1,69300000,0.00000025,0.00000023,2,0.00000002,fee increase needed to hold nominal RIN/block revenue unchanged
S1,S1,69510000,0.00000023,0.00000021,2,0.00000002,fee increase needed to hold nominal RIN/block revenue unchanged
S1,S1,69720000,0.00000021,0.00000019,2,0.00000002,fee increase needed to hold nominal RIN/block revenue unchanged
S1,S1,69930000,0.00000019,0.00000018,1,0.00000001,fee increase needed to hold nominal RIN/block revenue unchanged
S1,S1,70140000,0.00000018,0.00000017,1,0.00000001,fee increase needed to hold nominal RIN/block revenue unchanged
S1,S1,70350000,0.00000017,0.00000016,1,0.00000001,fee increase needed to hold nominal RIN/block revenue unchanged
S1,S1,70560000,0.00000016,0.00000015,1,0.00000001,fee increase needed to hold nominal RIN/block revenue unchanged
S1,S1,70770000,0.00000015,0.00000014,1,0.00000001,fee increase needed to hold nominal RIN/block revenue unchanged
S1,S1,70980000,0.00000014,0.00000013,1,0.00000001,fee increase needed to hold nominal RIN/block revenue unchanged
S1,S1,71190000,0.00000013,0.00000012,1,0.00000001,fee increase needed to hold nominal RIN/block revenue unchanged
S1,S1,71400000,0.00000012,0.00000011,1,0.00000001,fee increase needed to hold nominal RIN/block revenue unchanged
S1,S1,71610000,0.00000011,0.00000010,1,0.00000001,fee increase needed to hold nominal RIN/block revenue unchanged
S1,S1,71820000,0.00000010,0.00000009,1,0.00000001,fee increase needed to hold nominal RIN/block revenue unchanged
S1,S1,72030000,0.00000009,0.00000008,1,0.00000001,fee increase needed to hold nominal RIN/block revenue unchanged
S1,S1,72240000,0.00000008,0.00000007,1,0.00000001,fee increase needed to hold nominal RIN/block revenue unchanged
S1,S1,72450000,0.00000007,0.00000006,1,0.00000001,fee increase needed to hold nominal RIN/block revenue unchanged
S1,S1,72660000,0.00000006,0.00000005,1,0.00000001,fee increase needed to hold nominal RIN/block revenue unchanged
S1,S1,72870000,0.00000005,0.00000004,1,0.00000001,fee increase needed to hold nominal RIN/block revenue unchanged
S1,S1,73080000,0.00000004,0.00000003,1,0.00000001,fee increase needed to hold nominal RIN/block revenue unchanged
S1,S1,73290000,0.00000003,0.00000002,1,0.00000001,fee increase needed to hold nominal RIN/block revenue unchanged
S1,S1,73500000,0.00000002,0.00000001,1,0.00000001,fee increase needed to hold nominal RIN/block revenue unchanged
S2a,S2/a,840000,6.25000000,5.93750000,31250000,0.31250000,fee increase needed to hold nominal RIN/block revenue unchanged
S2a,S2/a,1050000,5.93750000,5.64062500,29687500,0.29687500,fee increase needed to hold nominal RIN/block revenue unchanged
S2a,S2/a,1260000,5.64062500,5.35859375,28203125,0.28203125,fee increase needed to hold nominal RIN/block revenue unchanged
S2a,S2/a,1470000,5.35859375,5.09066406,26792969,0.26792969,fee increase needed to hold nominal RIN/block revenue unchanged
S2a,S2/a,1680000,5.09066406,4.83613085,25453321,0.25453321,fee increase needed to hold nominal RIN/block revenue unchanged
S2a,S2/a,1890000,4.83613085,4.59432430,24180655,0.24180655,fee increase needed to hold nominal RIN/block revenue unchanged
S2a,S2/a,2100000,4.59432430,4.36460808,22971622,0.22971622,fee increase needed to hold nominal RIN/block revenue unchanged
