scenario_id,scenario_display_id,boundary_height,boundary_type,subsidy_before_rin,subsidy_after_rin,required_additional_fee_rin_per_block,observed_window_days,observed_mean_total_fee_base_units_per_block,observed_median_total_fee_base_units_per_block,required_multiple_of_observed_mean_fee,required_multiple_of_observed_median_fee,median_fee_zero,observed_median_fee_per_non_coinbase_transaction_base_units,required_transactions_at_observed_median_transaction_fee,fee_share_before_boundary_pct,fee_share_after_boundary_with_observed_fees_pct,fee_share_after_boundary_if_revenue_fully_replaced_pct,evidence_class
S4,S4,147840000,scheduled subsidy boundary,0.01310316,0.01298822,0.00011494,90,10002.5482,0.0000,1.1491,,true,99999.0000,1,0.75758598,0.76423905,1.62813347,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,148050000,scheduled subsidy boundary,0.01298822,0.01287428,0.00011394,90,10002.5482,0.0000,1.1391,,true,99999.0000,1,0.76423905,0.77095057,1.63479118,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,148260000,scheduled subsidy boundary,0.01287428,0.01276134,0.00011294,90,10002.5482,0.0000,1.1291,,true,99999.0000,1,0.77095057,0.77772055,1.64144033,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,148470000,scheduled subsidy boundary,0.01276134,0.01264939,0.00011195,90,10002.5482,0.0000,1.1192,,true,99999.0000,1,0.77772055,0.78454955,1.64815690,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,148680000,scheduled subsidy boundary,0.01264939,0.01253843,0.00011096,90,10002.5482,0.0000,1.1093,,true,99999.0000,1,0.78454955,0.79143755,1.65486396,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,148890000,scheduled subsidy boundary,0.01253843,0.01242844,0.00010999,90,10002.5482,0.0000,1.0996,,true,99999.0000,1,0.79143755,0.79838574,1.66171794,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,149100000,scheduled subsidy boundary,0.01242844,0.01231941,0.00010903,90,10002.5482,0.0000,1.0900,,true,99999.0000,1,0.79838574,0.80539476,1.66864396,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,149310000,scheduled subsidy boundary,0.01231941,0.01221134,0.00010807,90,10002.5482,0.0000,1.0804,,true,99999.0000,1,0.80539476,0.81246457,1.67556313,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,149520000,scheduled subsidy boundary,0.01221134,0.01210422,0.00010712,90,10002.5482,0.0000,1.0709,,true,99999.0000,1,0.81246457,0.81959579,1.68255489,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,149730000,scheduled subsidy boundary,0.01210422,0.01199804,0.00010618,90,10002.5482,0.0000,1.0615,,true,99999.0000,1,0.81959579,0.82678906,1.68962090,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,149940000,scheduled subsidy boundary,0.01199804,0.01189279,0.00010525,90,10002.5482,0.0000,1.0522,,true,99999.0000,1,0.82678906,0.83404504,1.69676286,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,150150000,scheduled subsidy boundary,0.01189279,0.01178846,0.00010433,90,10002.5482,0.0000,1.0430,,true,99999.0000,1,0.83404504,0.84136438,1.70398254,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,150360000,scheduled subsidy boundary,0.01178846,0.01168505,0.00010341,90,10002.5482,0.0000,1.0338,,true,99999.0000,1,0.84136438,0.84874707,1.71119763,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,150570000,scheduled subsidy boundary,0.01168505,0.01158254,0.00010251,90,10002.5482,0.0000,1.0248,,true,99999.0000,1,0.84874707,0.85619449,1.71857603,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,150780000,scheduled subsidy boundary,0.01158254,0.01148093,0.00010161,90,10002.5482,0.0000,1.0158,,true,99999.0000,1,0.85619449,0.86370665,1.72595208,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,150990000,scheduled subsidy boundary,0.01148093,0.01138022,0.00010071,90,10002.5482,0.0000,1.0068,,true,99999.0000,1,0.86370665,0.87128348,1.73332401,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,151200000,scheduled subsidy boundary,0.01138022,0.01128039,0.00009983,90,10002.5482,0.0000,0.9980,,true,99999.0000,1,0.87128348,0.87892646,1.74086419,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,151410000,scheduled subsidy boundary,0.01128039,0.01118143,0.00009896,90,10002.5482,0.0000,0.9893,,true,99999.0000,1,0.87892646,0.88663633,1.74849049,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,151620000,scheduled subsidy boundary,0.01118143,0.01108334,0.00009809,90,10002.5482,0.0000,0.9807,,true,99999.0000,1,0.88663633,0.89441307,1.75611633,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,151830000,scheduled subsidy boundary,0.01108334,0.01098611,0.00009723,90,10002.5482,0.0000,0.9721,,true,99999.0000,1,0.89441307,0.90225744,1.76382935,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,152040000,scheduled subsidy boundary,0.01098611,0.01088974,0.00009637,90,10002.5482,0.0000,0.9635,,true,99999.0000,1,0.90225744,0.91016940,1.77154142,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,152250000,scheduled subsidy boundary,0.01088974,0.01079421,0.00009553,90,10002.5482,0.0000,0.9551,,true,99999.0000,1,0.91016940,0.91815054,1.77943272,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,152460000,scheduled subsidy boundary,0.01079421,0.01069952,0.00009469,90,10002.5482,0.0000,0.9467,,true,99999.0000,1,0.91815054,0.92620085,1.78732581,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,152670000,scheduled subsidy boundary,0.01069952,0.01060566,0.00009386,90,10002.5482,0.0000,0.9384,,true,99999.0000,1,0.92620085,0.93432114,1.79531150,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,152880000,scheduled subsidy boundary,0.01060566,0.01051262,0.00009304,90,10002.5482,0.0000,0.9302,,true,99999.0000,1,0.93432114,0.94251224,1.80339206,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,153090000,scheduled subsidy boundary,0.01051262,0.01042040,0.00009222,90,10002.5482,0.0000,0.9220,,true,99999.0000,1,0.94251224,0.95077412,1.81147559,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,153300000,scheduled subsidy boundary,0.01042040,0.01032899,0.00009141,90,10002.5482,0.0000,0.9139,,true,99999.0000,1,0.95077412,0.95910762,1.81965532,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,153510000,scheduled subsidy boundary,0.01032899,0.01023838,0.00009061,90,10002.5482,0.0000,0.9059,,true,99999.0000,1,0.95910762,0.96751363,1.82793364,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,153720000,scheduled subsidy boundary,0.01023838,0.01014856,0.00008982,90,10002.5482,0.0000,0.8980,,true,99999.0000,1,0.96751363,0.97599305,1.83631299,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,153930000,scheduled subsidy boundary,0.01014856,0.01005953,0.00008903,90,10002.5482,0.0000,0.8901,,true,99999.0000,1,0.97599305,0.98454585,1.84469830,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,154140000,scheduled subsidy boundary,0.01005953,0.00997128,0.00008825,90,10002.5482,0.0000,0.8823,,true,99999.0000,1,0.98454585,0.99317296,1.85318622,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,154350000,scheduled subsidy boundary,0.00997128,0.00988381,0.00008747,90,10002.5482,0.0000,0.8745,,true,99999.0000,1,0.99317296,1.00187431,1.86168002,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,154560000,scheduled subsidy boundary,0.00988381,0.00979710,0.00008671,90,10002.5482,0.0000,0.8669,,true,99999.0000,1,1.00187431,1.01065186,1.87037820,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,154770000,scheduled subsidy boundary,0.00979710,0.00971116,0.00008594,90,10002.5482,0.0000,0.8592,,true,99999.0000,1,1.01065186,1.01950455,1.87898479,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,154980000,scheduled subsidy boundary,0.00971116,0.00962597,0.00008519,90,10002.5482,0.0000,0.8517,,true,99999.0000,1,1.01950455,1.02843439,1.88779921,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,155190000,scheduled subsidy boundary,0.00962597,0.00954153,0.00008444,90,10002.5482,0.0000,0.8442,,true,99999.0000,1,1.02843439,1.03744134,1.89662315,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,155400000,scheduled subsidy boundary,0.00954153,0.00945783,0.00008370,90,10002.5482,0.0000,0.8368,,true,99999.0000,1,1.03744134,1.04652642,1.90555852,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,155610000,scheduled subsidy boundary,0.00945783,0.00937486,0.00008297,90,10002.5482,0.0000,0.8295,,true,99999.0000,1,1.04652642,1.05569067,1.91460817,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,155820000,scheduled subsidy boundary,0.00937486,0.00929262,0.00008224,90,10002.5482,0.0000,0.8222,,true,99999.0000,1,1.05569067,1.06493408,1.92366950,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,156030000,scheduled subsidy boundary,0.00929262,0.00921110,0.00008152,90,10002.5482,0.0000,0.8150,,true,99999.0000,1,1.06493408,1.07425770,1.93284717,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,156240000,scheduled subsidy boundary,0.00921110,0.00913030,0.00008080,90,10002.5482,0.0000,0.8078,,true,99999.0000,1,1.07425770,1.08366149,1.94203679,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,156450000,scheduled subsidy boundary,0.00913030,0.00905020,0.00008010,90,10002.5482,0.0000,0.8008,,true,99999.0000,1,1.08366149,1.09314773,1.95145320,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,156660000,scheduled subsidy boundary,0.00905020,0.00897081,0.00007939,90,10002.5482,0.0000,0.7937,,true,99999.0000,1,1.09314773,1.10271521,1.96077662,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,156870000,scheduled subsidy boundary,0.00897081,0.00889211,0.00007870,90,10002.5482,0.0000,0.7868,,true,99999.0000,1,1.10271521,1.11236627,1.97033099,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,157080000,scheduled subsidy boundary,0.00889211,0.00881410,0.00007801,90,10002.5482,0.0000,0.7799,,true,99999.0000,1,1.11236627,1.12210090,1.97990213,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,157290000,scheduled subsidy boundary,0.00881410,0.00873678,0.00007732,90,10002.5482,0.0000,0.7730,,true,99999.0000,1,1.12210090,1.13191902,1.98948829,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,157500000,scheduled subsidy boundary,0.00873678,0.00866014,0.00007664,90,10002.5482,0.0000,0.7662,,true,99999.0000,1,1.13191902,1.14182184,1.99920076,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,157710000,scheduled subsidy boundary,0.00866014,0.00858417,0.00007597,90,10002.5482,0.0000,0.7595,,true,99999.0000,1,1.14182184,1.15181058,2.00904290,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,157920000,scheduled subsidy boundary,0.00858417,0.00850887,0.00007530,90,10002.5482,0.0000,0.7528,,true,99999.0000,1,1.15181058,1.16188520,2.01890299,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,158130000,scheduled subsidy boundary,0.00850887,0.00843423,0.00007464,90,10002.5482,0.0000,0.7462,,true,99999.0000,1,1.16188520,1.17204697,2.02889538,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,158340000,scheduled subsidy boundary,0.00843423,0.00836024,0.00007399,90,10002.5482,0.0000,0.7397,,true,99999.0000,1,1.17204697,1.18229721,2.03902359,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,158550000,scheduled subsidy boundary,0.00836024,0.00828690,0.00007334,90,10002.5482,0.0000,0.7332,,true,99999.0000,1,1.18229721,1.19263588,2.04917308,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,158760000,scheduled subsidy boundary,0.00828690,0.00821420,0.00007270,90,10002.5482,0.0000,0.7268,,true,99999.0000,1,1.19263588,1.20306435,2.05946127,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,158970000,scheduled subsidy boundary,0.00821420,0.00814214,0.00007206,90,10002.5482,0.0000,0.7204,,true,99999.0000,1,1.20306435,1.21358255,2.06977166,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,159180000,scheduled subsidy boundary,0.00814214,0.00807071,0.00007143,90,10002.5482,0.0000,0.7141,,true,99999.0000,1,1.21358255,1.22419191,2.08022373,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,159390000,scheduled subsidy boundary,0.00807071,0.00799991,0.00007080,90,10002.5482,0.0000,0.7078,,true,99999.0000,1,1.22419191,1.23489233,2.09069897,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,159600000,scheduled subsidy boundary,0.00799991,0.00792973,0.00007018,90,10002.5482,0.0000,0.7016,,true,99999.0000,1,1.23489233,1.24568528,2.10131899,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,159810000,scheduled subsidy boundary,0.00792973,0.00786017,0.00006956,90,10002.5482,0.0000,0.6954,,true,99999.0000,1,1.24568528,1.25657068,2.11196322,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,160020000,scheduled subsidy boundary,0.00786017,0.00779122,0.00006895,90,10002.5482,0.0000,0.6893,,true,99999.0000,1,1.25657068,1.26755000,2.12275544,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,160230000,scheduled subsidy boundary,0.00779122,0.00772287,0.00006835,90,10002.5482,0.0000,0.6833,,true,99999.0000,1,1.26755000,1.27862481,2.13369972,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,160440000,scheduled subsidy boundary,0.00772287,0.00765512,0.00006775,90,10002.5482,0.0000,0.6773,,true,99999.0000,1,1.27862481,1.28979505,2.14467243,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,160650000,scheduled subsidy boundary,0.00765512,0.00758796,0.00006716,90,10002.5482,0.0000,0.6714,,true,99999.0000,1,1.28979505,1.30106232,2.15580072,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
