scenario_id,scenario_display_id,scenario_name,start_height,end_height,blocks,maximum_permitted_subsidy_base_units,maximum_permitted_subsidy_rin_display,scheduled_issuance_base_units,scheduled_issuance_rin_display,cumulative_scheduled_issuance_base_units,cumulative_scheduled_issuance_rin_display,perpetual_or_truncated,rule
S4,S4,Idealized 113/114 cap-derived geometric schedule,80430000,80640000,210000,21970703,0.21970703,4613847630000,46138.47630000,16278630852750000,162786308.52750000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,80640000,80850000,210000,21777977,0.21777977,4573375170000,45733.75170000,16283204227920000,162832042.27920000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,80850000,81060000,210000,21586942,0.21586942,4533257820000,45332.57820000,16287737485740000,162877374.85740000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,81060000,81270000,210000,21397582,0.21397582,4493492220000,44934.92220000,16292230977960000,162922309.77960000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,81270000,81480000,210000,21209883,0.21209883,4454075430000,44540.75430000,16296685053390000,162966850.53390000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,81480000,81690000,210000,21023831,0.21023831,4415004510000,44150.04510000,16301100057900000,163011000.57900000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,81690000,81900000,210000,20839411,0.20839411,4376276310000,43762.76310000,16305476334210000,163054763.34210000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,81900000,82110000,210000,20656609,0.20656609,4337887890000,43378.87890000,16309814222100000,163098142.22100000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,82110000,82320000,210000,20475410,0.20475410,4299836100000,42998.36100000,16314114058200000,163141140.58200000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,82320000,82530000,210000,20295801,0.20295801,4262118210000,42621.18210000,16318376176410000,163183761.76410000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,82530000,82740000,210000,20117767,0.20117767,4224731070000,42247.31070000,16322600907480000,163226009.07480000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,82740000,82950000,210000,19941295,0.19941295,4187671950000,41876.71950000,16326788579430000,163267885.79430000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,82950000,83160000,210000,19766371,0.19766371,4150937910000,41509.37910000,16330939517340000,163309395.17340000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,83160000,83370000,210000,19592981,0.19592981,4114526010000,41145.26010000,16335054043350000,163350540.43350000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,83370000,83580000,210000,19421112,0.19421112,4078433520000,40784.33520000,16339132476870000,163391324.76870000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,83580000,83790000,210000,19250751,0.19250751,4042657710000,40426.57710000,16343175134580000,163431751.34580000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,83790000,84000000,210000,19081884,0.19081884,4007195640000,40071.95640000,16347182330220000,163471823.30220000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,84000000,84210000,210000,18914499,0.18914499,3972044790000,39720.44790000,16351154375010000,163511543.75010000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,84210000,84420000,210000,18748582,0.18748582,3937202220000,39372.02220000,16355091577230000,163550915.77230000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,84420000,84630000,210000,18584120,0.18584120,3902665200000,39026.65200000,16358994242430000,163589942.42430000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,84630000,84840000,210000,18421101,0.18421101,3868431210000,38684.31210000,16362862673640000,163628626.73640000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,84840000,85050000,210000,18259512,0.18259512,3834497520000,38344.97520000,16366697171160000,163666971.71160000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,85050000,85260000,210000,18099340,0.18099340,3800861400000,38008.61400000,16370498032560000,163704980.32560000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,85260000,85470000,210000,17940573,0.17940573,3767520330000,37675.20330000,16374265552890000,163742655.52890000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,85470000,85680000,210000,17783199,0.17783199,3734471790000,37344.71790000,16378000024680000,163780000.24680000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,85680000,85890000,210000,17627206,0.17627206,3701713260000,37017.13260000,16381701737940000,163817017.37940000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,85890000,86100000,210000,17472581,0.17472581,3669242010000,36692.42010000,16385370979950000,163853709.79950000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,86100000,86310000,210000,17319312,0.17319312,3637055520000,36370.55520000,16389008035470000,163890080.35470000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,86310000,86520000,210000,17167388,0.17167388,3605151480000,36051.51480000,16392613186950000,163926131.86950000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,86520000,86730000,210000,17016796,0.17016796,3573527160000,35735.27160000,16396186714110000,163961867.14110000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,86730000,86940000,210000,16867525,0.16867525,3542180250000,35421.80250000,16399728894360000,163997288.94360000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,86940000,87150000,210000,16719564,0.16719564,3511108440000,35111.08440000,16403240002800000,164032400.02800000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,87150000,87360000,210000,16572901,0.16572901,3480309210000,34803.09210000,16406720312010000,164067203.12010000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,87360000,87570000,210000,16427524,0.16427524,3449780040000,34497.80040000,16410170092050000,164101700.92050000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,87570000,87780000,210000,16283422,0.16283422,3419518620000,34195.18620000,16413589610670000,164135896.10670000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,87780000,87990000,210000,16140584,0.16140584,3389522640000,33895.22640000,16416979133310000,164169791.33310000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,87990000,88200000,210000,15998999,0.15998999,3359789790000,33597.89790000,16420338923100000,164203389.23100000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,88200000,88410000,210000,15858656,0.15858656,3330317760000,33303.17760000,16423669240860000,164236692.40860000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,88410000,88620000,210000,15719544,0.15719544,3301104240000,33011.04240000,16426970345100000,164269703.45100000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,88620000,88830000,210000,15581653,0.15581653,3272147130000,32721.47130000,16430242492230000,164302424.92230000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,88830000,89040000,210000,15444971,0.15444971,3243443910000,32434.43910000,16433485936140000,164334859.36140000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,89040000,89250000,210000,15309488,0.15309488,3214992480000,32149.92480000,16436700928620000,164367009.28620000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,89250000,89460000,210000,15175194,0.15175194,3186790740000,31867.90740000,16439887719360000,164398877.19360000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,89460000,89670000,210000,15042078,0.15042078,3158836380000,31588.36380000,16443046555740000,164430465.55740000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,89670000,89880000,210000,14910129,0.14910129,3131127090000,31311.27090000,16446177682830000,164461776.82830000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,89880000,90090000,210000,14779338,0.14779338,3103660980000,31036.60980000,16449281343810000,164492813.43810000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,90090000,90300000,210000,14649694,0.14649694,3076435740000,30764.35740000,16452357779550000,164523577.79550000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,90300000,90510000,210000,14521187,0.14521187,3049449270000,30494.49270000,16455407228820000,164554072.28820000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,90510000,90720000,210000,14393808,0.14393808,3022699680000,30226.99680000,16458429928500000,164584299.28500000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,90720000,90930000,210000,14267546,0.14267546,2996184660000,29961.84660000,16461426113160000,164614261.13160000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,90930000,91140000,210000,14142392,0.14142392,2969902320000,29699.02320000,16464396015480000,164643960.15480000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,91140000,91350000,210000,14018335,0.14018335,2943850350000,29438.50350000,16467339865830000,164673398.65830000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,91350000,91560000,210000,13895367,0.13895367,2918027070000,29180.27070000,16470257892900000,164702578.92900000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,91560000,91770000,210000,13773477,0.13773477,2892430170000,28924.30170000,16473150323070000,164731503.23070000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,91770000,91980000,210000,13652657,0.13652657,2867057970000,28670.57970000,16476017381040000,164760173.81040000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,91980000,92190000,210000,13532896,0.13532896,2841908160000,28419.08160000,16478859289200000,164788592.89200000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,92190000,92400000,210000,13414186,0.13414186,2816979060000,28169.79060000,16481676268260000,164816762.68260000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,92400000,92610000,210000,13296517,0.13296517,2792268570000,27922.68570000,16484468536830000,164844685.36830000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,92610000,92820000,210000,13179880,0.13179880,2767774800000,27677.74800000,16487236311630000,164872363.11630000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,92820000,93030000,210000,13064267,0.13064267,2743496070000,27434.96070000,16489979807700000,164899798.07700000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,93030000,93240000,210000,12949668,0.12949668,2719430280000,27194.30280000,16492699237980000,164926992.37980000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,93240000,93450000,210000,12836074,0.12836074,2695575540000,26955.75540000,16495394813520000,164953948.13520000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,93450000,93660000,210000,12723476,0.12723476,2671929960000,26719.29960000,16498066743480000,164980667.43480000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,93660000,93870000,210000,12611866,0.12611866,2648491860000,26484.91860000,16500715235340000,165007152.35340000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,93870000,94080000,210000,12501235,0.12501235,2625259350000,26252.59350000,16503340494690000,165033404.94690000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,94080000,94290000,210000,12391575,0.12391575,2602230750000,26022.30750000,16505942725440000,165059427.25440000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,94290000,94500000,210000,12282876,0.12282876,2579403960000,25794.03960000,16508522129400000,165085221.29400000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,94500000,94710000,210000,12175131,0.12175131,2556777510000,25567.77510000,16511078906910000,165110789.06910000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,94710000,94920000,210000,12068331,0.12068331,2534349510000,25343.49510000,16513613256420000,165136132.56420000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,94920000,95130000,210000,11962468,0.11962468,2512118280000,25121.18280000,16516125374700000,165161253.74700000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,95130000,95340000,210000,11857534,0.11857534,2490082140000,24900.82140000,16518615456840000,165186154.56840000,false,idealized 113/114 comparator
