scenario_id,scenario_display_id,horizon_years,height,price_path,fee_case,hardware_class,subsidy_base_units,fee_base_units_per_block,fee_share_of_gross_rin_revenue_pct,annual_gross_miner_revenue_rin,normalized_price_index,liquidity_realization_pct,annual_gross_miner_revenue_value_index,annual_realizable_miner_revenue_value_index,normalized_annual_break_even_cost,break_even_price_index
S2a,S2/a,2,1891200,growth,high,efficient,459432430,290698,0.06323328,2416304.76076800,1.06090000,80.0,2563457.72069877,2050766.17655902,0.58000000,0.00000030
S2a,S2/a,2,1891200,growth,high,high_cost,459432430,290698,0.06323328,2416304.76076800,1.06090000,80.0,2563457.72069877,2050766.17655902,0.90000000,0.00000047
S2a,S2/a,5,3468000,stress,low,reference,320838798,0,0.00000000,1686328.72228800,0.77378094,70.0,1304849.01966519,913394.31376563,0.70000000,0.00000060
S2a,S2/a,5,3468000,stress,low,efficient,320838798,0,0.00000000,1686328.72228800,0.77378094,70.0,1304849.01966519,913394.31376563,0.58000000,0.00000050
S2a,S2/a,5,3468000,stress,low,high_cost,320838798,0,0.00000000,1686328.72228800,0.77378094,70.0,1304849.01966519,913394.31376563,0.90000000,0.00000077
S2a,S2/a,5,3468000,stress,base,reference,320838798,10003,0.00311767,1686381.29805600,0.77378094,70.0,1304889.70179224,913422.79125457,0.70000000,0.00000060
S2a,S2/a,5,3468000,stress,base,efficient,320838798,10003,0.00311767,1686381.29805600,0.77378094,70.0,1304889.70179224,913422.79125457,0.58000000,0.00000050
S2a,S2/a,5,3468000,stress,base,high_cost,320838798,10003,0.00311767,1686381.29805600,0.77378094,70.0,1304889.70179224,913422.79125457,0.90000000,0.00000077
S2a,S2/a,5,3468000,stress,high,reference,320838798,290698,0.09052361,1687856.63097600,0.77378094,70.0,1306031.28628220,914221.90039754,0.70000000,0.00000060
S2a,S2/a,5,3468000,stress,high,efficient,320838798,290698,0.09052361,1687856.63097600,0.77378094,70.0,1306031.28628220,914221.90039754,0.58000000,0.00000050
S2a,S2/a,5,3468000,stress,high,high_cost,320838798,290698,0.09052361,1687856.63097600,0.77378094,70.0,1306031.28628220,914221.90039754,0.90000000,0.00000077
S2a,S2/a,5,3468000,flat,low,reference,320838798,0,0.00000000,1686328.72228800,1.00000000,90.0,1686328.72228800,1517695.85005920,0.70000000,0.00000047
S2a,S2/a,5,3468000,flat,low,efficient,320838798,0,0.00000000,1686328.72228800,1.00000000,90.0,1686328.72228800,1517695.85005920,0.58000000,0.00000039
S2a,S2/a,5,3468000,flat,low,high_cost,320838798,0,0.00000000,1686328.72228800,1.00000000,90.0,1686328.72228800,1517695.85005920,0.90000000,0.00000060
S2a,S2/a,5,3468000,flat,base,reference,320838798,10003,0.00311767,1686381.29805600,1.00000000,90.0,1686381.29805600,1517743.16825040,0.70000000,0.00000047
S2a,S2/a,5,3468000,flat,base,efficient,320838798,10003,0.00311767,1686381.29805600,1.00000000,90.0,1686381.29805600,1517743.16825040,0.58000000,0.00000039
S2a,S2/a,5,3468000,flat,base,high_cost,320838798,10003,0.00311767,1686381.29805600,1.00000000,90.0,1686381.29805600,1517743.16825040,0.90000000,0.00000060
S2a,S2/a,5,3468000,flat,high,reference,320838798,290698,0.09052361,1687856.63097600,1.00000000,90.0,1687856.63097600,1519070.96787840,0.70000000,0.00000047
S2a,S2/a,5,3468000,flat,high,efficient,320838798,290698,0.09052361,1687856.63097600,1.00000000,90.0,1687856.63097600,1519070.96787840,0.58000000,0.00000039
S2a,S2/a,5,3468000,flat,high,high_cost,320838798,290698,0.09052361,1687856.63097600,1.00000000,90.0,1687856.63097600,1519070.96787840,0.90000000,0.00000060
S2a,S2/a,5,3468000,growth,low,reference,320838798,0,0.00000000,1686328.72228800,1.15927407,80.0,1954917.16849592,1563933.73479674,0.70000000,0.00000052
S2a,S2/a,5,3468000,growth,low,efficient,320838798,0,0.00000000,1686328.72228800,1.15927407,80.0,1954917.16849592,1563933.73479674,0.58000000,0.00000043
S2a,S2/a,5,3468000,growth,low,high_cost,320838798,0,0.00000000,1686328.72228800,1.15927407,80.0,1954917.16849592,1563933.73479674,0.90000000,0.00000067
S2a,S2/a,5,3468000,growth,base,reference,320838798,10003,0.00311767,1686381.29805600,1.15927407,80.0,1954978.11822070,1563982.49457656,0.70000000,0.00000052
S2a,S2/a,5,3468000,growth,base,efficient,320838798,10003,0.00311767,1686381.29805600,1.15927407,80.0,1954978.11822070,1563982.49457656,0.58000000,0.00000043
S2a,S2/a,5,3468000,growth,base,high_cost,320838798,10003,0.00311767,1686381.29805600,1.15927407,80.0,1954978.11822070,1563982.49457656,0.90000000,0.00000067
S2a,S2/a,5,3468000,growth,high,reference,320838798,290698,0.09052361,1687856.63097600,1.15927407,80.0,1956688.43342582,1565350.74674066,0.70000000,0.00000052
S2a,S2/a,5,3468000,growth,high,efficient,320838798,290698,0.09052361,1687856.63097600,1.15927407,80.0,1956688.43342582,1565350.74674066,0.58000000,0.00000043
S2a,S2/a,5,3468000,growth,high,high_cost,320838798,290698,0.09052361,1687856.63097600,1.15927407,80.0,1956688.43342582,1565350.74674066,0.90000000,0.00000067
S2a,S2/a,10,6096000,stress,low,reference,164700054,0,0.00000000,865663.48382400,0.59873694,70.0,518304.70471521,362813.29330065,0.70000000,0.00000117
S2a,S2/a,10,6096000,stress,low,efficient,164700054,0,0.00000000,865663.48382400,0.59873694,70.0,518304.70471521,362813.29330065,0.58000000,0.00000097
S2a,S2/a,10,6096000,stress,low,high_cost,164700054,0,0.00000000,865663.48382400,0.59873694,70.0,518304.70471521,362813.29330065,0.90000000,0.00000150
S2a,S2/a,10,6096000,stress,base,reference,164700054,10003,0.00607310,865716.05959200,0.59873694,70.0,518336.18376962,362835.32863874,0.70000000,0.00000117
S2a,S2/a,10,6096000,stress,base,efficient,164700054,10003,0.00607310,865716.05959200,0.59873694,70.0,518336.18376962,362835.32863874,0.58000000,0.00000097
S2a,S2/a,10,6096000,stress,base,high_cost,164700054,10003,0.00607310,865716.05959200,0.59873694,70.0,518336.18376962,362835.32863874,0.90000000,0.00000150
S2a,S2/a,10,6096000,stress,high,reference,164700054,290698,0.17619048,867191.39251200,0.59873694,70.0,519219.52008650,363453.66406055,0.70000000,0.00000116
S2a,S2/a,10,6096000,stress,high,efficient,164700054,290698,0.17619048,867191.39251200,0.59873694,70.0,519219.52008650,363453.66406055,0.58000000,0.00000097
S2a,S2/a,10,6096000,stress,high,high_cost,164700054,290698,0.17619048,867191.39251200,0.59873694,70.0,519219.52008650,363453.66406055,0.90000000,0.00000150
S2a,S2/a,10,6096000,flat,low,reference,164700054,0,0.00000000,865663.48382400,1.00000000,90.0,865663.48382400,779097.13544160,0.70000000,0.00000091
S2a,S2/a,10,6096000,flat,low,efficient,164700054,0,0.00000000,865663.48382400,1.00000000,90.0,865663.48382400,779097.13544160,0.58000000,0.00000075
S2a,S2/a,10,6096000,flat,low,high_cost,164700054,0,0.00000000,865663.48382400,1.00000000,90.0,865663.48382400,779097.13544160,0.90000000,0.00000117
S2a,S2/a,10,6096000,flat,base,reference,164700054,10003,0.00607310,865716.05959200,1.00000000,90.0,865716.05959200,779144.45363280,0.70000000,0.00000091
S2a,S2/a,10,6096000,flat,base,efficient,164700054,10003,0.00607310,865716.05959200,1.00000000,90.0,865716.05959200,779144.45363280,0.58000000,0.00000075
S2a,S2/a,10,6096000,flat,base,high_cost,164700054,10003,0.00607310,865716.05959200,1.00000000,90.0,865716.05959200,779144.45363280,0.90000000,0.00000117
S2a,S2/a,10,6096000,flat,high,reference,164700054,290698,0.17619048,867191.39251200,1.00000000,90.0,867191.39251200,780472.25326080,0.70000000,0.00000091
S2a,S2/a,10,6096000,flat,high,efficient,164700054,290698,0.17619048,867191.39251200,1.00000000,90.0,867191.39251200,780472.25326080,0.58000000,0.00000075
S2a,S2/a,10,6096000,flat,high,high_cost,164700054,290698,0.17619048,867191.39251200,1.00000000,90.0,867191.39251200,780472.25326080,0.90000000,0.00000116
S2a,S2/a,10,6096000,growth,low,reference,164700054,0,0.00000000,865663.48382400,1.34391638,80.0,1163379.33491117,930703.46792894,0.70000000,0.00000102
S2a,S2/a,10,6096000,growth,low,efficient,164700054,0,0.00000000,865663.48382400,1.34391638,80.0,1163379.33491117,930703.46792894,0.58000000,0.00000085
S2a,S2/a,10,6096000,growth,low,high_cost,164700054,0,0.00000000,865663.48382400,1.34391638,80.0,1163379.33491117,930703.46792894,0.90000000,0.00000131
S2a,S2/a,10,6096000,growth,base,reference,164700054,10003,0.00607310,865716.05959200,1.34391638,80.0,1163449.99234694,930759.99387755,0.70000000,0.00000102
S2a,S2/a,10,6096000,growth,base,efficient,164700054,10003,0.00607310,865716.05959200,1.34391638,80.0,1163449.99234694,930759.99387755,0.58000000,0.00000085
S2a,S2/a,10,6096000,growth,base,high_cost,164700054,10003,0.00607310,865716.05959200,1.34391638,80.0,1163449.99234694,930759.99387755,0.90000000,0.00000131
S2a,S2/a,10,6096000,growth,high,reference,164700054,290698,0.17619048,867191.39251200,1.34391638,80.0,1165432.71642311,932346.17313849,0.70000000,0.00000102
S2a,S2/a,10,6096000,growth,high,efficient,164700054,290698,0.17619048,867191.39251200,1.34391638,80.0,1165432.71642311,932346.17313849,0.58000000,0.00000084
S2a,S2/a,10,6096000,growth,high,high_cost,164700054,290698,0.17619048,867191.39251200,1.34391638,80.0,1165432.71642311,932346.17313849,0.90000000,0.00000131
S2a,S2/a,25,13980000,stress,low,reference,50000000,0,0.00000000,262800.00000000,0.27738957,70.0,72897.97981642,51028.58587149,0.70000000,0.00000384
S2a,S2/a,25,13980000,stress,low,efficient,50000000,0,0.00000000,262800.00000000,0.27738957,70.0,72897.97981642,51028.58587149,0.58000000,0.00000318
S2a,S2/a,25,13980000,stress,low,high_cost,50000000,0,0.00000000,262800.00000000,0.27738957,70.0,72897.97981642,51028.58587149,0.90000000,0.00000494
S2a,S2/a,25,13980000,stress,base,reference,50000000,10003,0.02000200,262852.57576800,0.27738957,70.0,72912.56378626,51038.79465038,0.70000000,0.00000384
S2a,S2/a,25,13980000,stress,base,efficient,50000000,10003,0.02000200,262852.57576800,0.27738957,70.0,72912.56378626,51038.79465038,0.58000000,0.00000318
S2a,S2/a,25,13980000,stress,base,high_cost,50000000,10003,0.02000200,262852.57576800,0.27738957,70.0,72912.56378626,51038.79465038,0.90000000,0.00000494
S2a,S2/a,25,13980000,stress,high,reference,50000000,290698,0.57803533,264327.90868800,0.27738957,70.0,73321.80575515,51325.26402861,0.70000000,0.00000382
S2a,S2/a,25,13980000,stress,high,efficient,50000000,290698,0.57803533,264327.90868800,0.27738957,70.0,73321.80575515,51325.26402861,0.58000000,0.00000317
S2a,S2/a,25,13980000,stress,high,high_cost,50000000,290698,0.57803533,264327.90868800,0.27738957,70.0,73321.80575515,51325.26402861,0.90000000,0.00000491
S2a,S2/a,25,13980000,flat,low,reference,50000000,0,0.00000000,262800.00000000,1.00000000,90.0,262800.00000000,236520.00000000,0.70000000,0.00000299
S2a,S2/a,25,13980000,flat,low,efficient,50000000,0,0.00000000,262800.00000000,1.00000000,90.0,262800.00000000,236520.00000000,0.58000000,0.00000248
S2a,S2/a,25,13980000,flat,low,high_cost,50000000,0,0.00000000,262800.00000000,1.00000000,90.0,262800.00000000,236520.00000000,0.90000000,0.00000384
S2a,S2/a,25,13980000,flat,base,reference,50000000,10003,0.02000200,262852.57576800,1.00000000,90.0,262852.57576800,236567.31819120,0.70000000,0.00000299
S2a,S2/a,25,13980000,flat,base,efficient,50000000,10003,0.02000200,262852.57576800,1.00000000,90.0,262852.57576800,236567.31819120,0.58000000,0.00000248
S2a,S2/a,25,13980000,flat,base,high_cost,50000000,10003,0.02000200,262852.57576800,1.00000000,90.0,262852.57576800,236567.31819120,0.90000000,0.00000384
S2a,S2/a,25,13980000,flat,high,reference,50000000,290698,0.57803533,264327.90868800,1.00000000,90.0,264327.90868800,237895.11781920,0.70000000,0.00000297
S2a,S2/a,25,13980000,flat,high,efficient,50000000,290698,0.57803533,264327.90868800,1.00000000,90.0,264327.90868800,237895.11781920,0.58000000,0.00000246
S2a,S2/a,25,13980000,flat,high,high_cost,50000000,290698,0.57803533,264327.90868800,1.00000000,90.0,264327.90868800,237895.11781920,0.90000000,0.00000382
S2a,S2/a,25,13980000,growth,low,reference,50000000,0,0.00000000,262800.00000000,2.09377793,80.0,550244.83991313,440195.87193050,0.70000000,0.00000336
S2a,S2/a,25,13980000,growth,low,efficient,50000000,0,0.00000000,262800.00000000,2.09377793,80.0,550244.83991313,440195.87193050,0.58000000,0.00000279
S2a,S2/a,25,13980000,growth,low,high_cost,50000000,0,0.00000000,262800.00000000,2.09377793,80.0,550244.83991313,440195.87193050,0.90000000,0.00000432
S2a,S2/a,25,13980000,growth,base,reference,50000000,10003,0.02000200,262852.57576800,2.09377793,80.0,550354.92189580,440283.93751664,0.70000000,0.00000336
S2a,S2/a,25,13980000,growth,base,efficient,50000000,10003,0.02000200,262852.57576800,2.09377793,80.0,550354.92189580,440283.93751664,0.58000000,0.00000279
S2a,S2/a,25,13980000,growth,base,high_cost,50000000,10003,0.02000200,262852.57576800,2.09377793,80.0,550354.92189580,440283.93751664,0.90000000,0.00000432
S2a,S2/a,25,13980000,growth,high,reference,50000000,290698,0.57803533,264327.90868800,2.09377793,80.0,553443.94140259,442755.15312207,0.70000000,0.00000334
S2a,S2/a,25,13980000,growth,high,efficient,50000000,290698,0.57803533,264327.90868800,2.09377793,80.0,553443.94140259,442755.15312207,0.58000000,0.00000277
S2a,S2/a,25,13980000,growth,high,high_cost,50000000,290698,0.57803533,264327.90868800,2.09377793,80.0,553443.94140259,442755.15312207,0.90000000,0.00000430
S2a,S2/a,50,27120000,stress,low,reference,50000000,0,0.00000000,262800.00000000,0.07694498,70.0,20221.13950272,14154.79765190,0.70000000,0.00000384
S2a,S2/a,50,27120000,stress,low,efficient,50000000,0,0.00000000,262800.00000000,0.07694498,70.0,20221.13950272,14154.79765190,0.58000000,0.00000318
S2a,S2/a,50,27120000,stress,low,high_cost,50000000,0,0.00000000,262800.00000000,0.07694498,70.0,20221.13950272,14154.79765190,0.90000000,0.00000494
S2a,S2/a,50,27120000,stress,base,reference,50000000,10003,0.02000200,262852.57576800,0.07694498,70.0,20225.18494389,14157.62946072,0.70000000,0.00000384
S2a,S2/a,50,27120000,stress,base,efficient,50000000,10003,0.02000200,262852.57576800,0.07694498,70.0,20225.18494389,14157.62946072,0.58000000,0.00000318
S2a,S2/a,50,27120000,stress,base,high_cost,50000000,10003,0.02000200,262852.57576800,0.07694498,70.0,20225.18494389,14157.62946072,0.90000000,0.00000494
S2a,S2/a,50,27120000,stress,high,reference,50000000,290698,0.57803533,264327.90868800,0.07694498,70.0,20338.70439894,14237.09307926,0.70000000,0.00000382
S2a,S2/a,50,27120000,stress,high,efficient,50000000,290698,0.57803533,264327.90868800,0.07694498,70.0,20338.70439894,14237.09307926,0.58000000,0.00000317
S2a,S2/a,50,27120000,stress,high,high_cost,50000000,290698,0.57803533,264327.90868800,0.07694498,70.0,20338.70439894,14237.09307926,0.90000000,0.00000491
S2a,S2/a,50,27120000,flat,low,reference,50000000,0,0.00000000,262800.00000000,1.00000000,90.0,262800.00000000,236520.00000000,0.70000000,0.00000299
S2a,S2/a,50,27120000,flat,low,efficient,50000000,0,0.00000000,262800.00000000,1.00000000,90.0,262800.00000000,236520.00000000,0.58000000,0.00000248
S2a,S2/a,50,27120000,flat,low,high_cost,50000000,0,0.00000000,262800.00000000,1.00000000,90.0,262800.00000000,236520.00000000,0.90000000,0.00000384
S2a,S2/a,50,27120000,flat,base,reference,50000000,10003,0.02000200,262852.57576800,1.00000000,90.0,262852.57576800,236567.31819120,0.70000000,0.00000299
S2a,S2/a,50,27120000,flat,base,efficient,50000000,10003,0.02000200,262852.57576800,1.00000000,90.0,262852.57576800,236567.31819120,0.58000000,0.00000248
S2a,S2/a,50,27120000,flat,base,high_cost,50000000,10003,0.02000200,262852.57576800,1.00000000,90.0,262852.57576800,236567.31819120,0.90000000,0.00000384
S2a,S2/a,50,27120000,flat,high,reference,50000000,290698,0.57803533,264327.90868800,1.00000000,90.0,264327.90868800,237895.11781920,0.70000000,0.00000297
S2a,S2/a,50,27120000,flat,high,efficient,50000000,290698,0.57803533,264327.90868800,1.00000000,90.0,264327.90868800,237895.11781920,0.58000000,0.00000246
S2a,S2/a,50,27120000,flat,high,high_cost,50000000,290698,0.57803533,264327.90868800,1.00000000,90.0,264327.90868800,237895.11781920,0.90000000,0.00000382
S2a,S2/a,50,27120000,growth,low,reference,50000000,0,0.00000000,262800.00000000,4.38390602,80.0,1152090.50171622,921672.40137298,0.70000000,0.00000336
S2a,S2/a,50,27120000,growth,low,efficient,50000000,0,0.00000000,262800.00000000,4.38390602,80.0,1152090.50171622,921672.40137298,0.58000000,0.00000279
S2a,S2/a,50,27120000,growth,low,high_cost,50000000,0,0.00000000,262800.00000000,4.38390602,80.0,1152090.50171622,921672.40137298,0.90000000,0.00000432
S2a,S2/a,50,27120000,growth,base,reference,50000000,10003,0.02000200,262852.57576800,4.38390602,80.0,1152320.98894200,921856.79115360,0.70000000,0.00000336
S2a,S2/a,50,27120000,growth,base,efficient,50000000,10003,0.02000200,262852.57576800,4.38390602,80.0,1152320.98894200,921856.79115360,0.58000000,0.00000279
S2a,S2/a,50,27120000,growth,base,high_cost,50000000,10003,0.02000200,262852.57576800,4.38390602,80.0,1152320.98894200,921856.79115360,0.90000000,0.00000432
S2a,S2/a,50,27120000,growth,high,reference,50000000,290698,0.57803533,264327.90868800,4.38390602,80.0,1158788.70980958,927030.96784767,0.70000000,0.00000334
S2a,S2/a,50,27120000,growth,high,efficient,50000000,290698,0.57803533,264327.90868800,4.38390602,80.0,1158788.70980958,927030.96784767,0.58000000,0.00000277
S2a,S2/a,50,27120000,growth,high,high_cost,50000000,290698,0.57803533,264327.90868800,4.38390602,80.0,1158788.70980958,927030.96784767,0.90000000,0.00000430
S2a,S2/a,100,53400000,stress,low,reference,50000000,0,0.00000000,262800.00000000,0.00592053,70.0,1555.91507910,1089.14055537,0.70000000,0.00000384
S2a,S2/a,100,53400000,stress,low,efficient,50000000,0,0.00000000,262800.00000000,0.00592053,70.0,1555.91507910,1089.14055537,0.58000000,0.00000318
S2a,S2/a,100,53400000,stress,low,high_cost,50000000,0,0.00000000,262800.00000000,0.00592053,70.0,1555.91507910,1089.14055537,0.90000000,0.00000494
S2a,S2/a,100,53400000,stress,base,reference,50000000,10003,0.02000200,262852.57576800,0.00592053,70.0,1556.22635547,1089.35844883,0.70000000,0.00000384
S2a,S2/a,100,53400000,stress,base,efficient,50000000,10003,0.02000200,262852.57576800,0.00592053,70.0,1556.22635547,1089.35844883,0.58000000,0.00000318
S2a,S2/a,100,53400000,stress,base,high_cost,50000000,10003,0.02000200,262852.57576800,0.00592053,70.0,1556.22635547,1089.35844883,0.90000000,0.00000494
S2a,S2/a,100,53400000,stress,high,reference,50000000,290698,0.57803533,264327.90868800,0.00592053,70.0,1564.96110714,1095.47277500,0.70000000,0.00000382
S2a,S2/a,100,53400000,stress,high,efficient,50000000,290698,0.57803533,264327.90868800,0.00592053,70.0,1564.96110714,1095.47277500,0.58000000,0.00000317
S2a,S2/a,100,53400000,stress,high,high_cost,50000000,290698,0.57803533,264327.90868800,0.00592053,70.0,1564.96110714,1095.47277500,0.90000000,0.00000491
S2a,S2/a,100,53400000,flat,low,reference,50000000,0,0.00000000,262800.00000000,1.00000000,90.0,262800.00000000,236520.00000000,0.70000000,0.00000299
S2a,S2/a,100,53400000,flat,low,efficient,50000000,0,0.00000000,262800.00000000,1.00000000,90.0,262800.00000000,236520.00000000,0.58000000,0.00000248
S2a,S2/a,100,53400000,flat,low,high_cost,50000000,0,0.00000000,262800.00000000,1.00000000,90.0,262800.00000000,236520.00000000,0.90000000,0.00000384
S2a,S2/a,100,53400000,flat,base,reference,50000000,10003,0.02000200,262852.57576800,1.00000000,90.0,262852.57576800,236567.31819120,0.70000000,0.00000299
S2a,S2/a,100,53400000,flat,base,efficient,50000000,10003,0.02000200,262852.57576800,1.00000000,90.0,262852.57576800,236567.31819120,0.58000000,0.00000248
S2a,S2/a,100,53400000,flat,base,high_cost,50000000,10003,0.02000200,262852.57576800,1.00000000,90.0,262852.57576800,236567.31819120,0.90000000,0.00000384
S2a,S2/a,100,53400000,flat,high,reference,50000000,290698,0.57803533,264327.90868800,1.00000000,90.0,264327.90868800,237895.11781920,0.70000000,0.00000297
